id,nombre_bd,nombre_analisis,descripcion_corta,descripcion_larga,unidades,tipo_dato,nivel_medicion,basica,longitudinal,derivada,impacto,id_prefijo
6a013b91-8963-4b22-8327-079858538a5b,HD_FechaSalida,HD_FechaSalidaURN,Fecha de salida de la URN,Fecha de salida de la URN,,DATE,DD-MM-YYYY,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
7799b6c7-0ff4-4599-afde-1b0275aa1f8f,HD_FechaUltimaTrans,HD_FechaUltimaTransf,fecha ultima transfusion,fecha ultima transfusion,,DATE,DD-MM-YYYY,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
31919d65-960d-41f1-b500-dec6b033422e,gestasal,HD_Gestasalhosp,edad gestacional a la salida del hospital,edad gestacional a la salida del hospital,SEMANAS,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
11d2b47c-ec9d-415f-89a7-69b400e7a1d3,indicadorHICentrada,HD_HICindicEntrada,HIC  en ninos Hospitalizados,HIC EN LOS NINOS QUIENES FUERON HOSPITALIZADOS,NO/SI,BOOLEAN,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
78005e47-907e-415e-b305-b8e8bcf08cd6,HD_Infecciones,HD_InfeccionesNeoNat,infeciones neonatales?,infeciones neonatales ? (N/S),NO/SI,BOOLEAN,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
8fec3331-01a4-4e5b-b3d7-40803f122b30,HD_ExamenesEcocardiograma,HD_NumEcocardiogramas,Numero de Ecocardiogramas en la hosp neonatal,Número de Ecocardiogramas en la hosp neonatal,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
fa647b96-7b7d-420a-bbf9-7b5b2df1ea3a,HD_ExamenesEcografiacerebral,HD_NumEcografiacerebral,Ecografia cerebral en la hosp neonatal,Número de ecografias cerebrales en la hosp neonatal,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
97921afe-030b-4342-89eb-5b0d24a9e764,HD_ExamenesExamendeorina,HD_NumExamendeOrina,numero de parcial de orina en la hosp neonatal,Número de parcial de orina en la hosp neonatal,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
872843aa-aed3-4e99-bc7b-50c318ab188f,HD_PesoSalida,HD_PesoSalida,Peso de salida de hospitalización,Peso de salida de hospitalización,GRAMOS,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
b3d4684b-8253-4103-a2be-19e19c57ac0f,recibioantibioticos,HD_Recibioantibioticos,recibio entibioticos,Recibió antibióticos?,NO/SI,BOOLEAN,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
d6ca9ee1-1e6b-44e8-8543-9f7b010e90e6,HD_RhNino,HD_RhNino,Grupo y Rh del nino,Grupo y Rh del nino,,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
4f822fb1-be6c-40b1-b556-8b4916a6a70f,V206,HD_ScAminofilinaV206,SC Aminofilina,SC Aminofilina (Si/No),,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
f1f9503b-73a1-4747-ba20-704eeb71b990,V204A,HD_SCDiagnosDBPV204A,SC Diagnóstico DBP,SC Diagnóstico DBP (Si/No),,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
0a69c515-e8f3-4e6d-bea2-0e63a8a0b7da,V205,HD_ScDisfuncionNeuroEgresoV205,SC Disfunción Neurológica al egreso,SC Disfunción Neurológica al egreso,,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
abdf26e0-7ae7-4f6d-97bc-5a1b8891b4b9,V207,HD_ScMultivitaminasV207,SC Multivitaminas,SC Multivitaminas,,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
96a0b5cd-bc0d-4f3d-9d2b-f144ed16e643,surfactante,HD_Surfactante,recibió surfactante y menos o igual a 32 semanas,recibió surfactante y menos o igual a 32 semanas,NO/SI,BOOLEAN,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
8eb0285c-5b6b-46a0-918c-5b62c5e247ab,HD_TipoAlimentacionS,HD_TipoAlimentacionS,Tipo de alimentacion a la salida del Hosp,Tipo de alimentacion a la salida del Hosp,,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
07ed8c15-65bc-480c-847f-2267b2735e98,tipoventilacion,HD_Tipoventilacion,tipo de ventilacion en UCI,tipo de ventilacion en UCI,,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
c00a708c-14f9-4cda-9539-d3cb68857c67,HD_TotalDiasHospital,HD_TotalDiasHospital,Días totales de Hospitalización,Días totales de Hospitalización,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
22473187-ab89-489d-b4d7-689186421fe3,HD_UltimValorHemaglobina,HD_UltimValorHemaglobina,Ultimo valor Hemoglobina,Ultimo valor Hemoglobina,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
f1b8d881-f8e8-44ce-8686-6bfb08d070d0,HD_UltiValorHematocrito,HD_UltiValorHematocrito,ultimo valor hematocrito,ultimo valor hematocrito,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
7b925d92-09b8-49e2-846b-7778ecde7bf7,HD_ValorMasAltoBilirubina,HD_ValorMasAltoBilirubina,Pico mas alto bilirubina,Pico mas alto bilirubina,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
31f32dda-e463-4589-b305-4f1262228dad,ventilacionmixta,HD_VentilMixtaUCI,ventilacion mixta ( UCI),ventilacion mixta ( UCI),NO/SI,BOOLEAN,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
9ebb3959-76b6-41f0-a555-7f761def9b9a,ventilacionsola,HD_VentilSolaUCI,ventilacion sola ( UCI),ventilacion sola ( UCI),NO/SI,BOOLEAN,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
926b0d8c-e1ac-4e01-8505-69b9e7233e2d,V236J,NM_ResEcoCerebralV236J,Resultado Ecografía Cerebral,Resultado Ecografía Cerebral,,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
28bca44d-0231-410a-806d-d393665061eb,ALIMENTAPARENTERAL,NUT_AlimPARENTERAL,tuvo alimentaciOn parenteral-hosp,tuvo alimentaciOn parenteral-hosp,NO/SI,BOOLEAN,,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
824a4239-541b-4c94-b8c6-65d0e43404eb,alisalida,NUT_AlimSalidaH,alimentacion a la salida del hospital,"alimentacion a la salida del hospital (LME,LM+LA,LAE)",,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
de8dcd65-56e8-4871-b090-e7f7828d41f0,V199,PCANG_AlimLAPMCV199,LA Leche Artificial,Alimentación con LA (Leche Artificial),,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
5b54adf7-18e7-4f6f-a3c6-1d1517c69e73,V197,PCANG_AlimLHPMCV197,LH  Leche Humana,Alimentación con LH (Leche Humana),,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
497ae605-ed5d-4ce4-91f4-198d7a611f1f,V198,PCANG_AlimLHyLAPMCV198,LH  Leche Humana + LA Leche Artificial,LH  Leche Humana + LA Leche Artificial,,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
2db62b04-f5c8-4a0b-bffe-e7e2d3d96cea,V201,PCANG_ALIMScBiberonPMCV201,Sc Biberón,SC Biberón (SC(?)),,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
e1b7f068-b17f-4986-891b-3fc111f3d75a,V203,PCANG_ALIMScOtroPMCV203,Sc otro,Sc Otros,,TEXT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
c44a3f9c-bd08-4990-9da9-8f0787ac1cd0,V200,PCANG_ALIMScSenoPMCV200,SC Seno,SC Seno (SC?),,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
893d3be1-8045-4916-8cbd-4def85a6804d,V202,PCANG_ALIMScSondaPMCV202,Sc Sonda,SC Sonda (??),,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
a5b1c86b-c1b6-48da-8823-da6ae1418243,CSP_AyudaPerm1mes,PCANG_AyudaEnCasaPrimer1mes,Ayuda en casa el primer mes,Ayuda en casa el primer mes,NO/SI,BOOLEAN,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
7f3fc3e7-e86d-4942-969a-d2fb338bc4c5,V209,PCANG_CompromisoFamPMCV209,Compromiso familiar con el PMC,Compromiso familiar con el seguimiento PMC,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
05b27a43-7b37-4ebd-8ecb-2f046c797c1a,V196E,PCANG_CumpleCriteriosElegV196E,Cumple con criterios de elegibilidad,Cumple con criterios de elegibilidad,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
1c7813dc-8328-4a4e-b501-6e35fb7c1406,V196F,PCANG_DesnutEntradaPMCV196F,Presenta Desnutrición,Presenta Desnutrición (a la entrada (al PMC),SI/NO,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
8cc45b3e-6c64-4101-8a5b-e8fa4e47ed6b,V196D,PCANG_EdadEntradaV196D,"Edad, en sem, a la entrada (al PMC)","Edad, en semEG(?), a la entrada (al PMC)",SEMANAS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
48e820ae-bec1-469c-bb41-174b1e68a46a,egestasalPC,PCANG_EGaSalPMC,EDAD GESTACIONAL SALIDA POSICION CANGURO,EDAD GESTACIONAL SALIDA POSICION CANGURO,SEMANAS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
f376c57d-6272-438c-a33a-27c6b1351319,EGentradaPMC,PCANG_EGentradaPMC,EDAD GESTACIONAL ENTRADA POSICION CANGURO,EDAD GESTACIONAL ENTRADA POISCION CANGURO,SEMANAS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
c1ed772a-2319-42ad-9a28-9fc2862b4dcf,V195B,PCANG_EtapaSegEntrPMCV195B,etapa de seguimiento a la entrada en el PMC,etapa de seguimiento a la entrada en el PMC,,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
8290de27-1eb9-4492-b64e-56b0e6f2ba60,V195A,PCANG_FechaEntrPMCAmbuV195A,Fecha de entrada al PMC ambulatorio,Fecha de entrada al PMC ambulatorio,dd.mm.aaaa,DATE,DD-MM-YYYY,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
71152e0b-59f0-4514-8657-2e049e273766,V196A,PCANG_PesoEntradaPMCV196A,Peso a la entrada (al PMC),Peso a la entrada (al PMC),GRAMOS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
c3c3df3e-0d95-4f6f-91c2-992fd1959d32,V208,PCANG_ScDrogasAntireflujoV208,SC Drogas Antireflujo,SC Drogas Antireflujo,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
a4dc057a-ee4f-4184-b937-59536b404a4b,V204,PCANG_ScOxigenoDepV204,SC Oxígeno dependencia,SC Oxígeno dependencia,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
6521686d-616c-4861-a3d8-fed37b350240,V195Bb,PCANG_SegPMCV195Bb,En cuál etapa de seguimiento ingresa,(a qué tipo de) seguimiento ingresa,,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
a0f68acc-d7f8-4aa6-9d90-1ecb411a59b7,V196B,PCANG_TallaEntradaPMCV196B,Talla a la entrada (al PMC),Talla a la entrada (al PMC),CMS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
67087d47-7175-4106-b6c0-01270faff98a,HD_NumTrasSanguineas,HD_NumTransSanguineas,Numero de transfusiones sanguineas,Numero de transfusiones sanguineas,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
2d31fd01-a804-4d83-b946-37d497436f2d,V195,PCANG_FechaSalidaCasaV195,Fechas de salida a la casa,Fechas de salida a la casa,dd.mm.aaaa,DATE,DD-MM-YYYY,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
4cc152a3-b827-487c-ac94-1985005552b1,V196C,PCANG_PCentradaPMCV196C,PC en cms a la entrada (al PMC),PC en cms a la entrada (al PMC),CMS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
963b2ca0-745b-405d-9680-7f7e83e9b118,oxigenoalaentrada,SEG_Oxigenoalaentrada,Oxigeno a la entrada (de..?),Oxigeno a la entrada (de..?),NO/SI,BOOLEAN,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
b180491c-7621-4233-aef9-566bc9fbde9b,pesodesteteoxigeno,SEG_Pesodesteteoxigeno,Peso destete de oxigeno,Peso destete de oxigeno,gr,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
b8d5f621-6130-4191-8530-46d5842992fe,pesosalPC,SEG_PesoSalPC,pesosalida de posicion canguro,pesosalida de posicion canguro,gr,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
4aaa91e0-5471-4b04-9923-025088604738,V243,CR_FallaCrecimiento40semV243,40 Falla en el Crecimiento?,40 Falla en el Crecimiento?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
5a7612b1-b9fb-4508-b980-24b43cfe8930,V220,CR_PC40semV220,Perímetro C. a 40 sem,Perímetro cefáleo en visita de  40 sem EG,CMS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
2ce7ad4e-57a7-4c5c-81ce-c73045fc5f2f,V218,CR_Peso40semV218,Peso  vis 40 sem,Peso en visita de 40 sem EG,GRAMOS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
94e83897-00a0-4467-8e19-d6e0f1c09d2d,V236I,CR_PesoDestete40semV236I,40 Peso destete,40 Peso destete,GRAMOS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
174fa7e0-bc71-4ea6-a7d2-0b595bfa81d4,V219,CR_Talla40semV219,Talla  vis 40 sem,Talla en visita de 40 sem EG,CMS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
cd454991-1689-4fe7-b9f8-0a5399c5a7e2,V246,CR_TonoAnormal40semV246,40 Tono Anormal?,40Sem Tono Anormal?,,CATEGORIC,NOMINAL,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
b1beea2d-2ff6-48dc-ac5c-b0d01a3ccdc6,V228,CSP_MadreAcomp40semV228,Madre acompanada a 40 Sem,a 40sem  va acompañada la madre a la consulta,,CATEGORIC,NOMINAL,True,True,False,False,95c58474-8db5-47ec-bc29-2025ea669aa7
4089f85e-2eb9-4cb0-ab3b-9dd1eb9fe6ca,DIASTOT09,HD_DiasTotHasta3mEC,DIAS REHOSP ACUMULADOS HASTA 3 MESES,DIAS REHOSP ACUMULADOS HASTA 3 MESES,días,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
9c4752a6-b89a-469d-9d16-2d1f074b208d,V237,HD_NumReadmis40semV237,40semEG Número de readmisiones desde el egreso,40semEG Número de readmisiones desde el egreso,,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
e09b777c-82a3-4ff9-a85d-2311538a7248,V238,HD_TotalDiasReAdmis40semV238,40semEG Total en días de permanencia en la(s) readmisión(es),40semEG Total en días de permanencia en la(s) readmisión(es),,INTEGER,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
b662fcce-a7dd-4525-980d-2db317c1aae5,V253,NM_EnfNeuro40semV253,40c Enfermedad Neurológica,40c Enfermedad Neurológica,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
c12c92b2-badf-4e24-bd3d-dacbb82b0306,NEURO40,NM_Neuro40,examen neuro a 40 semEG,examen neuro a 40 semEG,,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
139a0a5a-4e31-4ec0-8349-7941964fd3bd,V247,NM_ReflejPrimAnorm40semV247,40 Reflejos Primitivos Anormales?,40 Reflejos Primitivos Anormales?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
18c3c90d-a384-47b0-9e4e-951aa616aaaa,algoLM40sem,NUT_AlgoLM40sem,Leche Materna (algo) a las 40 sem EG,Leche Materna (algo) a las 40 sem EG,NO/SI,BOOLEAN,,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
e5d5ef3f-4a97-480d-b7e5-d99bbf40e980,ali40,NUT_Ali40,Tipo de Alimentación (LM/LA),Tipo de Alimentación (LM/LA),,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
688b0ad9-cf80-4d0a-a555-1d61b2cde50b,V225,NUT_AlimBiberon40semV225,Toma Biberón a 40 sem EG,Toma Biberón a 40 sem EG,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
cce55044-05cc-4fc8-aa79-9e41a9136aaa,V223,NUT_AlimLA40semV223,Alim LecheArtificial a 40 sem,Alimentación con Leche Artificial (LA) a 40 sem EG,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
33cd22de-73e9-4e19-8109-d731a758a47c,V221,NUT_AlimLH40semV221,Alim Leche Humana a 40 sem,Alim Leche Humana a 40 sem,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
819673d4-b19a-4d5e-9bd0-03c57535b38f,V222,NUT_AlimLHyLA40semV222,Alim LH+LA a 40 sem,Alim LH+LA a 40 sem,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
efebeaa6-661b-4352-988a-6aa9eb0af7dd,V227,NUT_AlimOtras40semEGV227,Alim Otras infos a 40 sem EG,Alim Otras infos a 40 sem EG (string  JERINGA-Typing),,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
ffdf530c-2ec6-48af-88ba-249158fe5d3d,V224,NUT_AlimSeno40semEGV224,Toma Seno a 40 sem EG,Toma seno a 40 sem EG,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
8dbcb177-513c-4c48-94b9-4c83b3ea68f2,V226,NUT_AlimSonda40semEGV226,Alim con Sonda a 40 sem EG,Alim con Sonda a 40 sem EG,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
06f720aa-2d55-4a01-9cc9-47ec6d9438c3,V236B,NUT_Antireflujo40semV236B,40 Antireflujo,40semEG Antireflujo? (Si/No),,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
10128094-5c0c-4e28-876b-db22514d87d3,V236D,NUT_Hierro40semV236D,40 Hierro,40 Hierro,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
698de390-c55a-4f98-9e33-32eeb693ae58,Indexnutricion40sem,NUT_Indexnutricion40SemEG,CRECIMIENTO ARMÓNICO a 40 semEG (>-2DS)(0/1),(PESO / TALLA / PC ) < -2DS,NO/SI,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
35b13901-8319-4893-b874-648f4e5c25e4,LME40,NUT_LME40,Leche materna exclusiva a 40sem,(LME)Leche Materna Exclusiva a 40sEG,NO/SI,BOOLEAN,,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
961d1999-585f-40da-8400-39347f049305,V236A,NUT_MultiVitaminas40sV236A,"40 Multivitaminas (A,D,E,K)","40 Multivitaminas (A,D,E,K)",,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
b40db4c0-115a-44a1-ad74-5a437787342b,V236E,NUT_Otros40semV236E,40 Otros,40 Otros,,TEXT,,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
979f597b-8654-49e6-aedb-deb5907b0631,Nutpcwho40,NUT_RC-PCwho40sEG,PC a 40 semEG inferior a -2DS de la curva de la OMS segun genero,PC a 40 semEG inferior a -2DS de la curva de la OMS segun genero,NO/SI,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
ca9495ad-f6fb-457f-b778-542b8e2b6b38,Nutpesowho40,NUT_RC-PESOwho40sEG,Peso a 40semEG inferior a -2DS de la curva de la OMS segun genero,Peso a 40semEG inferior a -2DS de la curva de la OMS segun genero,NO/SI,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
a21a99b7-91dd-4570-822d-ba9d664918f6,Nuttallawho40,NUT_RC-TALLAwho40sEG,Talla a 40semEG inferior a -2DS de la curva de la OMS segun genero,Talla a 40semEG inferior a -2DS de la curva de la OMS segun genero,NO/SI,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
c26110f5-2889-4a59-b0bd-23cd25096725,V236C,NUT_Teofilina40semV236C,40 Teofilina,40 Teofilina,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
233fa8ba-7be1-4afa-a561-6df793025bda,V229,PCANG__Madre40semV229,Madre,Madre,,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
33f3d648-97ae-41d1-a233-8db32a9a1449,V231,PCANG__OtrosCuidadores40semV231,Otros,Otros,,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
4360259e-8eed-48cb-b68a-5a32229c4dfb,V230,PCANG__Padre40semV230,Padre,Padre,,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
438b81ac-3738-4199-a6ad-eb2103756f10,V217,PCANG_CondicionHosp40semV217,Bebé Hosp a 40sem?,Condición del niño. Bebé Hosp a 40sem?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
3a75ede5-03e6-49b3-8f2c-68188b45d87c,V233,PCANG_DiasdeVidaSalPCV233,dias de vida salida de PC,dias de vida salida PC,DIAS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
f47f2c05-c577-4d75-80e7-62a341e21752,V216,PCANG_EdadPostNatal40semV216,Edad post natal a las 40 semanas EG (días),#días desde nacimiento a 40 semEG,DIAS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
2c27f133-ff71-4716-82a3-022eebfe5e01,V232,PCANG_FechaSalePosCangV232,Fecha de abandono de la posición canguro,Fecha de abandono de la posición canguro,dd.mm.aaaa,DATE,DD-MM-YYYY,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
01d13afd-f87d-4c13-b527-0d84f76cf360,V215,PCANG_FechaVisita40semV215,Fecha de visita 40 sem EG,Fecha de visita 40 sem EG,dd.mm.aaaa,DATE,DD-MM-YYYY,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
1e3490da-4826-4e49-9636-98b6e5830142,V236,PCANG_NumCiclosAntibiot40sV236,40 Número de ciclos de tratamiento con antibióticos,40 Número de ciclos de tratamiento con antibióticos,,INTEGER,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
f76eed7a-0d40-4f45-8f65-aced615090d4,V235A,PCANG_NumConsNoPMC40sV235A,40 Número de consultas fuera del PMC,40 Número de consultas fuera del PMC,,INTEGER,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
6f166eb2-ee09-4cfc-9048-86877e515638,V235,PCANG_NumConsulSala40semV235,#  consultas desde el egreso hasta 40 sem,#  consultas desde el egreso hasta 40 sem,,INTEGER,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
cdeb446e-7c95-4fb1-bafa-56ab7389a26e,V234,PCANG_PesoSalidaPCV234,Peso a la salida de la PC,Peso a la salida de la PC,GRAMOS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
697d6163-df88-4b4a-afba-3e6fdeffcd5e,V241,SEG_Anemia40semV241,40 Anemia?,40 Anemia?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
45f9d53f-0a51-4bb0-b2ce-1a12b9abb0a5,V244B,SEG_Apnea40semV244B,40 Apnea?,40 Apnea?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
1b843066-1726-4033-a487-d4b9545d7333,CONSULT09,SEG_Consult09_3m,NUMERO DE CONSULTAS HASTA 3 MESES,NUMERO DE CONSULTAS HASTA 3 MESES,consultas,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
be460839-9236-4dbc-a1e3-8962253223ff,V236G,SEG_DiagOxDepend40semV236G,Diagnóstico de oxigenodependencia40,Diagnóstico de oxigenodependencia a 40sem EG,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
b04ee714-c2a6-418a-b9c4-101aff1dde0b,V244,SEG_EnfHemorragRN40semV244,40 Enfermedad Hemorragica del Recién Nacido,40 Enfermedad Hemorragica del Recién Nacido,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
3f84ea5d-3db8-4618-bd36-97c304372887,V239,SEG_EnfInfecciosa40semV239,40 Enfermedad Infecciosa?,40 Enfermedad Infecciosa?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
ea03eca5-51b7-4b7a-bf6f-4fddf2e8ff2f,V252,SEG_EnfRespiratoria40semV252,40c Enfermedad Respiratoria?,40c Enfermedad Respiratoria?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
d1f66760-f49d-4482-9570-c926acb397d7,V242,SEG_Hipoglicemia40semV242,40 Hipoglicemia?,40 Hipoglicemia?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
